year,latitude,longitude,death_count,injury_count,accident_type
2023,33.573842222222225,130.3579513888889,0,1,車両相互
2023,33.54873472222222,130.34464694444446,0,1,車両相互
2023,33.56781055555556,130.35567361111111,0,1,車両相互
2023,33.556059999999995,130.33266305555554,0,1,車両相互
2023,33.500975277777776,130.33542416666668,0,1,車両相互
2023,33.53520388888889,130.3427061111111,0,1,車両相互
2023,33.54357944444444,130.3486327777778,0,1,車両相互
2023,33.59379055555556,130.3508925,0,1,車両相互
2023,33.518877777777774,130.33561805555556,0,1,車両相互
2023,33.6027375,130.39919583333332,0,1,車両相互
2023,33.60602222222222,130.40444944444445,0,1,車両相互
2023,33.60431555555556,130.40457527777778,0,3,車両相互
2023,33.59735833333333,130.39512222222223,0,1,車両相互
2023,33.600099444444446,130.39262944444442,0,1,車両相互
2023,33.60968166666667,130.40731472222222,0,1,車両相互
2023,33.59818888888889,130.39467777777776,0,1,車両相互
2023,33.59898444444445,130.44765722222223,0,1,車両相互
2023,33.54173,130.43079527777778,0,2,車両相互
2023,33.53958055555555,130.40321972222222,0,1,車両相互
2023,33.536340833333334,130.40061583333335,0,1,車両相互
2023,33.571266388888894,130.4157363888889,0,1,車両相互
2023,33.56142111111111,130.4212236111111,0,1,車両相互
2023,33.53637333333333,130.40489694444446,0,1,車両相互
2023,33.56376583333333,130.41528916666667,0,1,人対車両
2023,33.53201388888889,130.4258025,0,1,車両相互
2023,33.54454777777777,130.40998861111112,0,1,人対車両
2023,33.56119805555555,130.41344583333333,0,1,車両相互
2023,33.56183138888888,130.4347463888889,0,1,車両相互
2023,33.537619166666666,130.43395083333334,0,3,車両相互
2023,33.55318138888889,130.43096027777776,0,1,車両相互
2023,33.52594111111111,130.41147916666668,0,1,車両相互
2023,33.543034722222224,130.39110305555556,0,1,車両相互
2023,33.54351972222222,130.40896305555557,0,1,人対車両
2023,33.53743083333333,130.42706388888888,0,1,車両相互
2023,33.54212361111111,130.43762472222224,0,1,車両相互
2023,33.54828833333333,130.4429325,0,2,車両相互
2023,33.551579999999994,130.40986722222223,0,1,車両相互
2023,33.552883888888886,130.4131661111111,0,2,車両相互
2023,33.56233527777778,130.41557805555556,0,1,車両相互
2023,33.56146222222222,130.4212375,0,1,車両相互
2023,33.56668388888889,130.42027,0,1,車両相互
2023,33.54234916666667,130.43863861111112,0,1,車両相互
2023,33.54567111111111,130.43201222222223,0,1,車両相互
2023,33.547110833333335,130.42828555555553,0,1,車両相互
2023,33.54174111111111,130.42371416666666,0,1,車両相互
2023,33.54441027777778,130.39107583333333,0,1,人対車両
2023,33.55859833333333,130.43877,0,1,車両相互
2023,33.55473055555555,130.43274277777778,0,1,車両相互
2023,33.556328055555554,130.42519166666665,0,1,車両相互
2023,33.55231722222222,130.44384583333334,0,1,車両相互
2023,33.57056333333334,130.40971861111112,0,1,車両相互
2023,33.55882555555555,130.41584583333335,0,1,車両相互
2023,33.57576666666667,130.41228305555555,0,1,車両相互
2023,33.569943611111114,130.41025333333334,0,3,人対車両
2023,33.527792222222224,130.40998472222222,0,1,車両相互
2023,33.56216361111111,130.43777472222223,0,1,人対車両
2023,33.5403075,130.40008194444445,0,1,車両相互
2023,33.555947499999995,130.42892083333334,0,1,車両相互
2023,33.56295166666666,130.4243211111111,0,1,車両相互
2023,33.55097222222222,130.43875444444444,0,1,車両相互
2023,33.53733555555555,130.40100694444445,0,1,車両相互
2023,33.53049138888889,130.4345211111111,0,1,車両相互
2023,33.568424444444446,130.41217277777778,0,1,車両相互
2023,33.54761666666666,130.4449013888889,0,1,車両相互
2023,33.55940944444444,130.4287536111111,0,1,車両相互
2023,33.55578444444444,130.39905,0,1,車両相互
2023,33.541716666666666,130.42775999999998,0,1,車両相互
2023,33.55330194444444,130.43795111111112,0,1,車両相互
2023,33.52938472222222,130.4087902777778,0,1,車両相互
2023,33.53382388888889,130.39892361111112,0,1,車両相互
2023,33.536967777777775,130.39303555555554,0,2,車両相互
2023,33.548450277777775,130.40025861111113,0,1,車両相互
2023,33.526404722222225,130.43393666666668,0,1,車両相互
2023,33.56120083333333,130.4259422222222,0,1,車両相互
2023,33.54861472222222,130.44219166666667,0,1,車両相互
2023,33.55362916666667,130.42846527777778,0,1,車両相互
2023,33.533386388888886,130.42629527777777,0,1,車両相互
2023,33.5413925,130.4275786111111,0,2,車両相互
2023,33.56282861111111,130.41528833333334,0,1,車両相互
2023,33.550068055555556,130.42657138888887,0,1,車両相互
2023,33.54475861111111,130.39807944444445,0,1,車両相互
2023,33.54300222222222,130.43358777777777,0,1,車両相互
2023,33.55327666666666,130.42426749999998,0,1,車両相互
2023,33.53675888888889,130.40084361111113,0,1,人対車両
2023,33.571398333333335,130.42247138888888,0,1,車両相互
2023,33.57597361111112,130.41316444444445,0,1,車両相互
2023,33.556802777777776,130.4053013888889,0,1,車両相互
2023,33.52759222222222,130.4324636111111,0,1,人対車両
2023,33.53834944444444,130.40623166666668,0,1,車両相互
2023,33.5324175,130.43249916666664,0,1,車両相互
2023,33.53595027777778,130.40606472222223,0,2,車両相互
2023,33.5491475,130.4470425,0,1,車両相互
2023,33.530541944444444,130.41778055555554,0,1,人対車両
2023,33.54884305555555,130.39707944444444,0,1,人対車両
2023,33.54783861111111,130.44542972222223,0,1,車両相互
2023,33.5729125,130.27845472222222,0,1,人対車両
2023,33.588883888888894,130.2403261111111,0,1,車両相互
2023,33.5345325,130.3152288888889,0,1,車両相互
2023,33.578719444444445,130.32712805555556,0,1,車両相互
2023,33.559760555555556,130.32335,0,2,車両相互
2023,33.587136388888894,130.31767166666666,0,2,車両相互
2023,33.59165,130.32971722222223,0,1,車両単独
2023,33.573240000000006,130.24521472222222,0,1,車両相互
2023,33.58757638888889,130.32185305555555,0,1,車両相互
2023,33.58695305555556,130.31353444444446,0,1,人対車両
2023,33.57746916666667,130.241765,0,1,人対車両
2023,33.558478611111106,130.30760305555557,0,2,車両相互
2023,33.56366805555555,130.32337916666665,0,2,車両相互
2023,33.56648611111111,130.3143388888889,0,1,人対車両
2023,33.54221361111111,130.32276527777776,0,1,車両相互
2023,33.58191638888889,130.26751305555558,0,1,車両相互
2023,33.55206333333333,130.31900333333334,0,1,車両相互
2023,33.571576944444445,130.2431697222222,0,1,車両相互
2023,33.570752222222225,130.32273138888888,0,2,車両相互
2023,33.58397638888889,130.32176638888888,0,1,車両相互
2023,33.586555000000004,130.3406663888889,0,1,車両相互
2023,33.58304861111112,130.2693416666667,0,1,車両相互
2023,33.586244444444446,130.33191194444444,0,1,車両相互
2023,33.52347583333333,130.31578111111114,0,1,車両相互
2023,33.58032083333334,130.31928194444444,0,1,車両相互
2023,33.575792222222226,130.2618925,0,1,車両相互
2023,33.60522111111111,130.25167694444445,0,1,車両相互
2023,33.579501944444445,130.24340638888887,0,1,車両相互
2023,33.554435,130.32215555555555,0,1,車両相互
2023,33.58652611111111,130.34077944444445,0,1,車両相互
2023,33.574532222222224,130.2493725,0,1,車両相互
2023,33.57660333333334,130.31689694444444,0,1,車両相互
2023,33.57300277777778,130.2817952777778,0,1,車両相互
2023,33.55720861111111,130.2992761111111,0,1,車両相互
2023,33.58238305555556,130.32376333333332,0,1,車両相互
2023,33.58000194444445,130.28180444444445,0,1,車両相互
2023,33.56903416666667,130.3041475,0,1,車両相互
2023,33.527656944444445,130.29257222222222,0,1,車両相互
2023,33.583439722222224,130.32861138888887,0,1,車両相互
2023,33.5782175,130.25657222222222,0,1,車両相互
2023,33.573167222222224,130.24489083333333,0,2,車両相互
2023,33.56970277777778,130.29528527777777,0,1,車両相互
2023,33.55851833333333,130.31959722222223,0,2,車両相互
2023,33.58206666666667,130.33705472222223,0,1,車両相互
2023,33.58444277777778,130.2668175,0,3,車両相互
2023,33.58202444444445,130.24717527777776,0,2,車両相互
2023,33.57158527777778,130.32312638888888,0,1,人対車両
2023,33.568490555555556,130.31478722222224,0,2,車両相互
2023,33.571737500000005,130.31760472222223,0,1,車両相互
2023,33.559198055555555,130.32445777777778,0,1,車両相互
2023,33.58071777777778,130.28493916666667,1,0,踏切
2023,33.641375277777776,130.22722972222223,0,1,車両相互
2023,33.566311111111105,130.24423027777777,0,1,車両相互
2023,33.5723125,130.24533694444443,0,1,車両相互
2023,33.55619027777777,130.3120763888889,0,1,車両相互
2023,33.558702777777775,130.31677055555556,0,1,車両相互
2023,33.57807583333334,130.32725305555556,0,1,車両相互
2023,33.57702305555556,130.3277011111111,0,1,車両相互
2023,33.59259166666667,130.3282186111111,0,1,車両相互
2023,33.58200638888889,130.26968416666668,0,1,車両相互
2023,33.59412861111112,130.22856277777777,0,2,車両相互
2023,33.59107916666667,130.226665,0,1,車両相互
2023,33.58771027777778,130.32137444444444,0,1,車両相互
2023,33.587030000000006,130.31742111111112,0,3,車両相互
2023,33.56993861111111,130.29178027777778,0,1,車両相互
2023,33.57337888888889,130.26729972222225,0,1,車両相互
2023,33.59440222222222,130.227125,0,1,車両相互
2023,33.543659999999996,130.36041694444444,0,1,車両相互
2023,33.53756527777777,130.37982944444445,0,1,人対車両
2023,33.545317777777775,130.35664444444444,0,2,車両相互
2023,33.544447777777776,130.3804263888889,0,1,車両相互
2023,33.54605861111111,130.3674452777778,0,2,車両相互
2023,33.5430725,130.3585222222222,0,2,車両相互
2023,33.552858888888885,130.3625325,0,2,車両相互
2023,33.565509166666665,130.36489,0,1,車両相互
2023,33.54921583333333,130.357245,0,1,車両相互
2023,33.57573138888889,130.37334388888888,0,1,車両相互
2023,33.55136333333333,130.36716416666667,0,1,人対車両
2023,33.54606194444444,130.36797111111113,0,1,車両相互
2023,33.77453833333333,130.48883555555554,0,1,車両相互
2023,33.78822888888889,130.4685413888889,0,1,車両相互
2023,33.76168305555556,130.47177416666668,0,1,車両相互
2023,33.76968194444444,130.4843836111111,0,1,車両相互
2023,33.769575555555555,130.48263888888889,0,1,車両相互
2023,33.76989805555556,130.4843572222222,0,1,車両相互
2023,33.77357194444444,130.4729086111111,0,4,車両相互
2023,33.847301111111115,130.49245888888888,0,1,車両相互
2023,33.78178194444445,130.47899361111112,0,1,車両相互
2023,33.756032777777776,130.4971747222222,0,1,車両相互
2023,33.748468611111115,130.4906558333333,0,1,車両相互
2023,33.760894444444446,130.4938775,0,1,車両相互
2023,33.76050166666667,130.47696555555555,0,1,車両相互
2023,33.78825111111111,130.46835805555557,0,1,車両相互
2023,33.776485,130.4723225,0,2,車両相互
2023,33.45059916666667,130.47396333333333,0,1,車両相互
2023,33.50433611111111,130.4985036111111,0,3,車両相互
2023,33.524905,130.4950333333333,0,1,車両相互
2023,33.5245475,130.49261555555555,0,1,車両相互
2023,33.500008888888885,130.48734083333332,0,1,車両相互
2023,33.51669277777778,130.13940805555555,0,1,車両相互
2023,33.545118055555555,130.2156222222222,0,1,車両相互
2023,33.516910555555555,130.14274722222223,0,1,車両相互
2023,33.55777833333333,130.23209555555556,0,1,車両相互
2023,33.56353277777777,130.14945972222222,0,1,車両相互
2023,33.56694916666667,130.23041666666666,0,1,車両相互
2023,33.517178333333334,130.1549811111111,0,2,車両相互
2023,33.58467277777778,130.21409388888887,0,1,車両相互
2023,33.57449694444445,130.19896111111112,0,1,人対車両
2023,33.527025277777774,130.17589972222223,0,4,車両相互
2023,33.537593611111106,130.2195913888889,0,1,車両相互
2023,33.5495125,130.19453333333334,0,1,車両相互
2023,33.50577611111111,130.1151036111111,0,1,車両相互
2023,33.526897222222225,130.17577944444443,0,1,車両相互
2023,33.54669055555556,130.16951055555555,0,1,車両相互
2023,33.62188166666667,130.18625055555555,0,1,車両相互
2023,33.58313666666667,130.1820736111111,0,1,車両相互
2023,33.52539222222222,130.2281477777778,0,1,車両相互
2023,33.57623805555556,130.2078347222222,0,1,車両相互
2023,33.54671111111111,130.16915916666665,0,1,車両相互
2023,33.69246777777777,130.4772675,0,1,人対車両
2023,33.60293027777778,130.4530863888889,0,1,車両相互
2023,33.62829472222222,130.47755666666666,0,1,車両相互
2023,33.632803055555556,130.4947436111111,0,1,車両相互
2023,33.60247888888889,130.46549472222222,0,1,車両相互
2023,33.73347138888889,130.46401638888887,0,1,人対車両
2023,33.70832527777778,130.4347686111111,0,1,車両相互
2023,33.5991775,130.4936336111111,0,1,車両相互
2023,33.57759777777778,130.49618249999997,0,1,車両相互
2023,33.58746138888889,130.48077444444445,0,1,車両相互
2023,33.71872666666667,130.47055,0,1,車両相互
2023,33.74911083333333,130.4724838888889,0,1,車両相互
2023,33.72874,130.47685694444445,0,1,車両相互
2023,33.609525,130.44671333333335,0,1,車両相互
2023,33.75009111111111,130.47283388888889,0,2,車両相互
2023,33.603367222222225,130.4817225,0,2,車両相互
2023,33.707655,130.45462555555554,0,1,車両相互
2023,33.713912500000006,130.44801083333334,0,2,車両相互
2023,33.62669694444445,130.49630416666665,0,1,車両相互
2023,33.62612305555555,130.47707416666668,0,1,車両相互
2023,33.70782138888889,130.45471666666666,0,1,車両相互
2023,33.692503055555555,130.4512261111111,0,2,車両相互
2023,33.715268333333334,130.45994666666667,0,1,車両相互
2023,33.587783333333334,130.47886055555557,0,1,車両相互
2023,33.70572611111111,130.4543011111111,0,2,車両相互
2023,33.584921111111115,130.4961547222222,0,1,車両相互
2023,33.603681111111115,130.47761444444444,0,1,車両相互
2023,33.595665555555556,130.47619472222223,0,1,車両相互
2023,33.71619611111112,130.48451083333333,0,1,人対車両
2023,33.74958888888889,130.47263444444445,0,1,車両相互
2023,33.58678638888889,130.4995711111111,0,1,車両相互
2023,33.59894916666667,130.47301583333333,0,1,車両相互
2023,33.59938277777778,130.4833997222222,0,1,車両相互
2023,33.65337833333333,130.49002166666665,0,1,人対車両
2023,33.702284444444444,130.45053888888887,0,1,車両相互
2023,33.59581388888889,130.47880333333333,0,3,車両相互
2023,33.7446,130.4864247222222,0,2,車両相互
2023,33.58875861111111,130.48447777777776,0,1,車両相互
2023,33.5915225,130.48844194444442,0,1,車両相互
2023,33.59288666666667,130.4769413888889,0,1,車両相互
2023,33.7026625,130.45121999999998,0,1,人対車両
2023,33.60899805555556,130.44722027777777,0,1,車両相互
2023,33.601615833333334,130.48329166666667,0,1,車両相互
2023,33.62670277777778,130.49210027777775,0,1,車両相互
2023,33.69871972222222,130.45191888888888,0,2,車両相互
2023,33.700993611111116,130.4846461111111,0,2,車両相互
2023,33.61689194444445,130.48256805555556,0,1,車両相互
2023,33.583153888888894,130.48993777777775,0,1,人対車両
2023,33.617776944444444,130.4722761111111,0,1,車両相互
2023,33.669108055555554,130.4851508333333,0,1,車両相互
2023,33.61279972222222,130.47144722222222,0,1,車両相互
2023,33.68311111111111,130.45357249999998,0,1,車両相互
2023,33.618905,130.47833527777777,0,1,車両相互
2023,33.73426777777778,130.48498833333332,0,1,車両相互
2023,33.71778583333334,130.46091305555555,0,1,車両相互
2023,33.690981666666666,130.45145277777777,0,4,車両相互
2023,33.577022500000005,130.48218944444446,0,1,車両相互
2023,33.609228055555555,130.4481577777778,0,1,車両相互
2023,33.75101055555555,130.47342916666668,0,2,車両相互
2023,33.583845833333335,130.48668777777777,0,2,車両相互
2023,33.601911388888894,130.46339749999999,0,1,車両相互
2023,33.734295555555555,130.48466277777777,0,1,車両相互
2023,33.70274638888889,130.45397444444444,0,3,車両相互
2023,33.72762388888889,130.46007194444442,0,1,車両相互
2023,33.60847166666667,130.46766666666667,0,1,車両相互
2023,33.690457499999994,130.4523836111111,0,1,車両相互
2023,33.606185555555555,130.4578833333333,0,1,車両相互
2023,33.71003888888889,130.44269472222223,0,1,車両相互
2023,33.68988805555555,130.4545497222222,0,1,車両相互
2023,33.604503055555554,130.48165138888888,0,1,車両相互
2023,33.61577583333334,130.47881916666668,0,1,車両相互
2023,33.73452638888889,130.4648372222222,0,1,車両相互
2023,33.626288333333335,130.47707,0,1,車両相互
2023,33.73783,130.46525333333332,0,1,車両相互
2023,33.60445666666667,130.45618499999998,0,1,車両相互
2023,33.610912500000005,130.45721777777777,0,1,車両相互
2023,33.625415555555556,130.46231305555554,0,1,車両相互
2023,33.585320555555555,130.48482083333332,0,1,車両相互
2023,33.54611277777778,130.44526083333335,0,1,車両相互
2023,33.52042111111111,130.42781666666664,0,1,人対車両
2023,33.51678861111111,130.4775075,0,1,車両相互
2023,33.51618805555555,130.4727552777778,0,1,車両相互
2023,33.54651833333333,130.4838086111111,0,1,車両相互
2023,33.52097555555555,130.462855,0,1,車両相互
2023,33.508915,130.44828083333334,0,1,人対車両
2023,33.52513888888889,130.45744638888888,0,1,車両相互
2023,33.51153055555555,130.46203694444443,0,1,車両相互
2023,33.54425333333333,130.48789944444442,0,1,車両相互
2023,33.533300555555556,130.45939694444442,0,1,車両相互
2023,33.53288694444444,130.44304833333334,0,1,人対車両
2023,33.54255555555555,130.47065527777778,0,1,車両相互
2023,33.49824027777778,130.43251944444444,0,2,車両相互
2023,33.54219305555555,130.4438477777778,0,1,人対車両
2023,33.53546222222222,130.44585444444445,0,1,車両相互
2023,33.518481944444446,130.4691486111111,0,1,車両相互
2023,33.53322444444444,130.48423333333332,0,1,人対車両
2023,33.5132525,130.43461944444445,0,1,車両相互
2023,33.515699444444444,130.45565555555555,0,1,車両相互
2023,33.51725305555556,130.44254944444444,0,1,人対車両
2023,33.504958888888886,130.4767361111111,0,1,車両相互
2023,33.55159527777778,130.48018666666667,0,1,人対車両
2023,33.529720555555556,130.48146722222222,0,1,車両相互
2023,33.541088333333335,130.45077999999998,0,1,車両相互
2023,33.544133333333335,130.47965222222223,0,3,車両相互
2023,33.505424444444444,130.45593499999998,0,1,車両相互
2023,33.51592055555555,130.4352725,0,1,車両相互
2023,33.546459722222224,130.44999833333333,0,1,車両相互
2023,33.517095,130.42586944444443,0,1,人対車両
2023,33.55567083333333,130.4685702777778,0,1,人対車両
2023,33.53807972222222,130.47189083333333,0,1,車両相互
2023,33.54718305555556,130.49377083333331,0,1,人対車両
2023,33.52972194444445,130.42538638888888,0,1,車両相互
2023,33.54524972222222,130.47435805555557,0,1,車両相互
2023,33.515146666666666,130.45248555555554,0,1,車両相互
2023,33.53051972222222,130.48393666666666,0,1,車両相互
2023,33.5458625,130.49027416666667,0,1,車両相互
2023,33.52128722222222,130.48921138888886,0,1,車両相互
2023,33.520157222222224,130.4343661111111,0,1,人対車両
2023,33.51281,130.46163944444444,0,2,車両相互
2023,33.531123888888885,130.48621,0,1,車両相互
2023,33.51544472222222,130.42211083333333,0,1,車両相互
2023,33.517918888888886,130.4545897222222,0,1,車両相互
2023,33.53968722222222,130.4404988888889,0,2,車両相互
2023,33.530124444444446,130.45837444444444,0,1,車両相互
2023,33.504867222222224,130.45580555555554,0,2,車両相互
2023,33.521055277777776,130.42346555555554,0,1,車両相互
2023,33.50860611111111,130.4466075,0,1,車両相互
2023,33.548791944444446,130.48102194444445,0,1,車両相互
2023,33.540367777777774,130.44807305555557,0,1,車両相互
2023,33.504417777777775,130.48123583333333,0,1,車両相互
2023,33.517243055555554,130.43205361111112,0,1,車両相互
2023,33.53582222222222,130.47666944444444,0,1,人対車両
2023,33.51491,130.42202305555554,0,1,車両相互
2023,33.50518861111111,130.45432388888887,0,1,車両相互
2023,33.53502583333333,130.4571947222222,0,1,車両相互
2023,33.51853,130.4535038888889,0,2,車両相互
2023,33.52645694444444,130.42473555555554,0,1,車両相互
2023,33.51739055555556,130.45340583333333,0,1,車両相互
2023,33.531642222222224,130.44834055555555,0,1,車両相互
2023,33.54257722222222,130.48466416666665,0,1,車両相互
2023,33.51573111111111,130.43381527777777,0,1,車両相互
2023,33.49562777777778,130.41915416666666,0,3,車両相互
2023,33.54031555555555,130.45161,0,1,車両相互
2023,33.488373333333335,130.41641666666666,0,1,人対車両
2023,33.514985833333334,130.43536694444444,0,1,車両相互
2023,33.523377777777775,130.42397027777776,0,2,車両相互
2023,33.5475825,130.48170055555556,0,1,車両相互
2023,33.54588083333333,130.4830577777778,0,1,車両相互
2023,33.50971138888889,130.46837638888888,0,1,人対車両
2023,33.48590138888889,130.4068638888889,0,1,車両相互
2023,33.53451333333333,130.4818402777778,0,1,車両相互
2023,33.531974444444444,130.46071138888888,0,3,車両相互
2023,33.5097475,130.44335694444445,0,1,車両相互
2023,33.50855583333333,130.45551027777776,0,1,車両相互
2023,33.517175277777774,130.425865,0,1,人対車両
2023,33.52459388888889,130.449805,0,1,車両相互
2023,33.53194833333333,130.47188555555556,0,1,車両相互
2023,33.54199444444444,130.4541586111111,0,1,車両相互
2023,33.53410083333333,130.4584875,0,1,車両相互
2023,33.534084166666666,130.45763138888887,0,1,車両相互
2023,33.5409925,130.45099666666667,0,1,車両相互
2023,33.52117166666667,130.4842122222222,0,1,車両相互
2023,33.50450527777778,130.4567622222222,0,1,車両相互
2023,33.53872972222222,130.44491055555557,0,1,車両相互
2023,33.546079999999996,130.44316833333335,0,1,車両相互
2023,33.54555416666666,130.44278111111112,0,1,車両相互
2023,33.54693388888889,130.4844161111111,0,1,車両相互
2023,33.52097805555555,130.48595638888887,0,1,人対車両
2023,33.51233138888889,130.42180083333332,0,1,車両相互
2023,33.53129388888889,130.45500777777778,0,1,車両相互
2023,33.54338416666666,130.48350555555555,0,1,車両相互
2023,33.53493638888889,130.49199277777777,0,3,車両相互
2023,33.537191111111106,130.49203138888888,0,1,車両相互
2023,33.549325833333334,130.48358138888887,0,2,車両相互
2023,33.52750111111111,130.44620166666667,0,1,車両相互
2023,33.547625277777776,130.4816775,0,3,車両相互
2023,33.54029222222222,130.45164333333332,0,1,車両相互
2023,33.54689972222222,130.48360722222222,0,1,車両相互
2023,33.50718694444444,130.47088888888888,0,1,車両相互
2023,33.540104166666666,130.4742925,0,1,車両相互
2023,33.53891111111111,130.47303416666668,0,1,車両相互
2023,33.54324361111111,130.44787166666666,0,1,車両相互
2023,33.50622194444444,130.46903333333333,0,4,車両相互
2023,33.525405,130.47505027777777,0,1,車両相互
2023,33.314276388888885,130.48895,0,1,車両相互
2023,33.25358694444444,130.46380527777777,0,2,車両相互
2023,33.310243888888884,130.49227499999998,0,1,車両相互
2023,33.312352222222216,130.49570805555555,0,1,人対車両
2023,33.242045,130.48456638888888,0,1,車両相互
2023,33.28119861111111,130.48185055555555,0,1,車両相互
2023,33.23113166666667,130.42242166666665,0,1,車両相互
2023,33.261606388888886,130.4684261111111,0,2,車両相互
2023,33.2389075,130.47194666666667,0,1,車両相互
2023,33.27606861111111,130.49991944444443,0,1,車両相互
2023,33.24894027777778,130.46057888888888,0,2,車両相互
2023,33.252875555555555,130.42828333333333,0,1,車両相互
2023,33.2624875,130.45411,0,1,車両相互
2023,33.27258388888889,130.48123305555555,0,2,車両相互
2023,33.29777138888889,130.49755638888888,0,1,車両相互
2023,33.2389025,130.47195444444444,0,2,車両相互
2023,33.2888575,130.49577333333332,0,1,車両相互
2023,33.25799555555555,130.4489213888889,0,1,車両相互
2023,33.20108333333334,130.38972638888887,0,1,人対車両
2023,33.20410277777778,130.49307,0,2,車両単独
2023,33.19359833333333,130.4503308333333,0,1,車両相互
2023,33.21887277777778,130.4422813888889,0,1,車両相互
2023,33.215759444444444,130.44077666666666,0,1,車両相互
2023,33.18882222222222,130.4726677777778,0,1,車両相互
2023,33.22028111111111,130.44612750000002,0,1,車両相互
2023,33.22132388888889,130.46969583333333,0,1,車両相互
2023,33.195724999999996,130.381305,0,1,車両相互
2023,33.209277500000006,130.38478444444445,0,1,車両相互
2023,33.20795027777778,130.37868666666668,0,1,人対車両
2023,33.19841222222222,130.46054777777778,0,1,車両相互
2023,33.196625,130.48407944444443,0,1,車両相互
2023,33.215875000000004,130.41460333333333,0,2,車両相互
2023,33.22055666666667,130.4532008333333,0,2,車両相互
2023,33.19570583333333,130.38172583333335,0,1,車両相互
2023,33.23934527777778,130.48740027777777,0,1,車両相互
2023,33.19386972222222,130.45063499999998,0,1,車両相互
2023,33.22052472222222,130.4069925,0,2,車両相互
2023,33.21543277777778,130.37075722222224,0,1,車両相互
2023,33.163782499999996,130.42305444444443,0,3,車両相互
2023,33.15267611111111,130.42209138888887,0,1,車両単独
2023,33.164090277777774,130.42289083333333,0,1,車両相互
2023,33.16298277777778,130.42292194444443,0,1,車両相互
2023,33.15550111111111,130.39717805555554,0,2,車両相互
2023,33.15096944444444,130.41997583333332,0,1,車両相互
2023,33.168724166666664,130.4742961111111,0,1,車両相互
2023,33.11604944444444,130.46209222222222,0,2,車両相互
2023,33.1513925,130.47097666666667,0,1,車両相互
2023,33.090025277777784,130.45880083333333,0,2,車両相互
2023,33.11188027777778,130.4695763888889,0,2,車両相互
2023,33.17865861111111,130.3845325,0,1,車両相互
2023,33.18585083333333,130.39947138888888,0,3,車両相互
2023,33.167141666666666,130.413135,0,1,車両相互
2023,33.16654388888889,130.4166736111111,0,1,人対車両
2023,33.179229166666666,130.4138788888889,0,2,車両相互
2023,33.134679444444444,130.42395527777776,0,1,車両相互
2023,33.09200583333334,130.4588286111111,0,1,車両相互
2023,33.1348075,130.39622777777777,0,1,車両相互
2023,33.17529805555555,130.4248011111111,0,1,車両相互
2023,33.13341694444444,130.4679397222222,0,1,車両相互
2023,33.126246944444446,130.44113333333334,0,2,車両相互
2023,33.17710472222222,130.40297166666667,0,1,車両相互
2023,33.122031666666665,130.43779305555555,0,1,車両相互
2023,33.17921083333333,130.41402805555555,0,1,車両相互
2023,33.152361666666664,130.49711749999997,0,1,車両相互
2023,33.13395166666667,130.4631311111111,0,1,車両相互
2023,33.091864722222226,130.45733777777775,0,1,車両相互
2023,33.16636361111111,130.4188297222222,0,1,車両相互
2023,33.123983611111115,130.4647675,0,1,車両相互
2023,33.1663075,130.4166325,0,1,車両相互
2023,33.148854444444446,130.48007805555557,0,1,車両相互
2023,33.1694025,130.38568694444444,0,1,車両相互
2023,33.04886472222222,130.4800688888889,0,2,車両相互
2023,33.04702916666667,130.4596736111111,0,1,車両相互
2023,33.00566527777778,130.43529111111113,0,1,車両相互
2023,33.02744833333333,130.44469333333333,0,1,人対車両
2023,33.060615,130.47900416666667,0,1,人対車両
2023,33.05719194444444,130.4466663888889,0,1,車両相互
2023,33.02355277777777,130.43605166666666,0,1,車両相互
2023,33.02739861111111,130.44779,0,1,車両相互
2023,33.04416027777778,130.47247055555556,0,1,車両相互
2023,33.06190833333333,130.44311222222223,0,1,車両相互
2023,33.02470638888889,130.44256777777778,0,1,人対車両
2023,33.0120325,130.45105416666667,0,1,車両相互
2023,33.05144138888888,130.46301777777776,0,1,人対車両
2023,33.009500277777775,130.42888333333332,0,1,車両相互
2023,33.04290694444444,130.44753583333335,0,1,車両相互
2023,33.008381666666665,130.43867500000002,0,1,車両相互
2023,33.04049166666667,130.45477805555555,0,1,人対車両
2023,33.035443055555554,130.47870277777778,0,1,車両相互
2023,33.02523472222222,130.45125055555553,0,1,車両相互
2023,33.007775277777775,130.49164527777776,0,1,車両単独
2023,33.02455527777778,130.43297888888887,0,3,車両相互
2023,33.04296222222222,130.44394944444446,0,1,車両相互
2023,33.325787500000004,130.34119444444445,0,1,車両相互
2023,33.31926416666667,130.39742305555555,0,2,車両相互
2023,33.34979138888889,130.41197888888888,0,1,車両相互
2023,33.313941666666665,130.3450263888889,0,1,人対車両
2023,33.305814444444444,130.3952708333333,0,1,車両相互
2023,33.30411888888889,130.36869194444446,0,1,車両相互
2023,33.293659166666664,130.39886916666666,0,1,車両相互
2023,33.324960000000004,130.40130944444445,0,1,車両相互
2023,33.31193527777778,130.37544277777778,0,1,車両相互
2023,33.27674555555556,130.38107,0,1,車両相互
2023,33.32681638888889,130.40836611111112,0,1,車両相互
2023,33.32684555555556,130.4084427777778,0,1,車両相互
2023,33.391445555555556,130.39637805555554,0,1,車両相互
2023,33.31516555555555,130.38641222222222,0,2,車両相互
2023,33.26736638888889,130.37305722222223,0,1,車両相互
2023,33.310002777777775,130.37386055555555,0,1,車両相互
